gene_id	HSMM.longNonPolyA	BJ.longNonPolyA	NHEK.longNonPolyA	HSMM.longPolyA	MCF.7.longNonPolyA	HUVEC.longNonPolyA	K562.longNonPolyA	BJ.longPolyA	AG04450.longNonPolyA	NHEK.longPolyA	HUVEC.longPolyA	MCF.7.longPolyA	HMEC.longNonPolyA	K562.longPolyA	AG04450.longPolyA	HMEC.longPolyA	NHEK.longNonPolyA.1	HEPG2.longNonPolyA	NHEK.longPolyA.1	HEPG2.longPolyA	SK.N.SH_RA.longNonPolyA	A549.longNonPolyA	SK.N.SH_RA.longPolyA	H1.HESC.longNonPolyA	A549.longPolyA	NHLF.longNonPolyA	H1.HESC.longPolyA	GM12878.longNonPolyA	HELA.S3.longNonPolyA	NHLF.longPolyA	HELA.S3.longPolyA	GM12878.longPolyA	entropyExpr	sumExpr	varianceExpr	averageExpr	minExpr	maxExpr	maxExprType	threeTimesRest	nTimesRest	tissSpec	HSMM.longNonPolyA.ExprLabel	BJ.longNonPolyA.ExprLabel	NHEK.longNonPolyA.ExprLabel	HSMM.longPolyA.ExprLabel	MCF.7.longNonPolyA.ExprLabel	HUVEC.longNonPolyA.ExprLabel	K562.longNonPolyA.ExprLabel	BJ.longPolyA.ExprLabel	AG04450.longNonPolyA.ExprLabel	NHEK.longPolyA.ExprLabel	HUVEC.longPolyA.ExprLabel	MCF.7.longPolyA.ExprLabel	HMEC.longNonPolyA.ExprLabel	K562.longPolyA.ExprLabel	AG04450.longPolyA.ExprLabel	HMEC.longPolyA.ExprLabel	NHEK.longNonPolyA.1.ExprLabel	HEPG2.longNonPolyA.ExprLabel	NHEK.longPolyA.1.ExprLabel	HEPG2.longPolyA.ExprLabel	SK.N.SH_RA.longNonPolyA.ExprLabel	A549.longNonPolyA.ExprLabel	SK.N.SH_RA.longPolyA.ExprLabel	H1.HESC.longNonPolyA.ExprLabel	A549.longPolyA.ExprLabel	NHLF.longNonPolyA.ExprLabel	H1.HESC.longPolyA.ExprLabel	GM12878.longNonPolyA.ExprLabel	HELA.S3.longNonPolyA.ExprLabel	NHLF.longPolyA.ExprLabel	HELA.S3.longPolyA.ExprLabel	GM12878.longPolyA.ExprLabel	expressed	transcriptType	geneType	gene_id_short	external_gene_id	withinSubset	gene_biotype	lncRnaName	label
ENSG00000250302.1	0	0	0	0	0	0	0.001082	0	0	0.002167	0	0	0	0.005374	0	0	0	0	0.001179	0.001274	0	0	0	0.000431	0	0	0.001918	0.001218	0	0	0.000728	0	2.79744004778634	0.015371	1.16949145866935e-06	0.00048034375	0	0.005374	K562.longPolyA	none	2.47992616520535	0.334362855547655	none	none	none	none	none	none	low	none	none	low	none	none	none	low	none	none	none	none	low	low	none	none	none	low	none	none	low	low	none	none	low	none	yes	unknown	derrienLncRNA	ENSG00000250302	ENSG00000250302	rest	nonFunctional	ENSG00000250302	0
ENSG00000250303.2	0.001331	0.002588	0.000254	0.978115	0.000152	0.011646	0.002	0.375322	0.005426	0.116152	0.3545	0.101123	0	0.006879	0.149219	0.019406	0.00522	0.005716	0.077106	0.003788	0.00113	0.000636	0.020531	0.00253	0.017348	0.000686	0.010227	0.003771	0.003543	0.474977	0.004095	0.003409	2.87357513304864	2.758826	0.0407902199055766	0.0862133125	0	0.978115	HSMM.longPolyA	none	2.0592891866343	0.337960308296187	low	mid	low	high	low	mid	low	high	mid	mid	high	mid	none	low	mid	low	low	low	mid	low	low	low	mid	low	mid	low	low	low	low	high	low	low	yes	unknown	derrienLncRNA	ENSG00000250303	ENSG00000250303	rest	nonFunctional	ENSG00000250303	0
ENSG00000250312.2	0.005325	0.004998	0.007069	0.060456	0.019435	0.018651	0.014143	0.096886	0.007748	0.137329	0.068189	0.042889	0.001899	0.075531	0.048192	0.080712	0.040288	0.008655	0.046992	0	0.001255	0.005486	0.009766	0.167381	0.026737	0.002904	0.128615	0.032465	0.006119	0.123237	0.019001	0.051805	4.24448212917804	1.360158	0.00209192406889919	0.0425049375	0	0.167381	H1.HESC.longNonPolyA	none	1.21883214761631	0.151470817413542	mid	mid	mid	mid	mid	mid	mid	mid	mid	mid	mid	mid	low	mid	mid	mid	mid	low	mid	none	low	mid	low	high	mid	low	mid	mid	low	mid	mid	mid	yes	unknown	derrienLncRNA	ENSG00000250312	ENSG00000250312	rest	nonFunctional	ENSG00000250312	0
ENSG00000250331.1	0	0.003339	0	0.003771	0	0.000275	0.00218	0.012635	0.000149	0.002176	0	0	0	0.000939	0.001097	0	0.000588	0.00123	0	0.001013	0.000188	0	0.001472	0	0	0	0	0.042095	0.001673	0.002192	0	0.042575	2.51294343604865	0.119587	0.00010797049911996	0.00373709375	0	0.042575	GM12878.longPolyA	none	1.01140277942749	0.339038260223313	none	mid	none	low	none	low	low	low	low	low	none	none	none	low	low	none	low	low	none	low	low	none	low	none	none	none	none	mid	low	low	none	mid	yes	unknown	derrienLncRNA	ENSG00000250331	ENSG00000250331	rest	nonFunctional	ENSG00000250331	0
ENSG00000250337.1	0	0.002514	0	0.002206	0.001452	0.000408	0.016757	0.019976	0.00409	0.00516	0.000341	0.010926	0	0.035913	0.011473	0.000531	0.00077	0.299807	0.000449	0.339847	0.00573	0.082853	0.031595	0.212969	0.297154	0	0.135406	0.054202	0.312105	0.00204	0.261093	0.392913	3.47961867554566	2.54068	0.0157653825207742	0.07939625	0	0.392913	GM12878.longPolyA	none	1.15614673661971	0.180242498605816	none	mid	none	low	low	low	mid	low	mid	low	low	mid	none	mid	low	low	low	high	low	high	mid	high	mid	high	high	none	mid	high	high	low	high	high	yes	unknown	derrienLncRNA	ENSG00000250337	ENSG00000250337	rest	nonFunctional	ENSG00000250337	0
ENSG00000250360.1	0	0	0	0	0	0	0.000235	0	0	0	0	0	0	0.001617	0	0	0	0	0	0	0.001464	0	0.039735	0	0	0	0	0	0	0	0	0	0.491481746411258	0.043051	4.92182271360887e-05	0.00134534375	0	0.039735	SK.N.SH_RA.longPolyA	SK.N.SH_RA.longPolyA	24.5732838589981	0.800938389719782	none	none	none	none	none	none	low	none	none	none	none	none	none	low	none	none	none	none	none	none	low	none	mid	none	none	none	none	none	none	none	none	none	yes	unknown	derrienLncRNA	ENSG00000250360	ENSG00000250360	rest	nonFunctional	ENSG00000250360	0
ENSG00000250362.1	0	0.000326	0	0.00136	0	0.001653	0	0.008469	0.000598	0	0.001386	0	0	0	0.000796	0	0	0.005095	0	0.006132	0	0.000239	0.000961	0	0.000349	0	0	0	0.003801	0.001081	0.012113	0	3.09755857450173	0.044359	7.8979679828629e-06	0.00138621875	0	0.012113	HELA.S3.longPolyA	none	1.43027512102964	0.27708442532628	none	low	none	low	none	low	none	low	low	none	low	none	none	none	low	none	none	low	none	low	none	low	low	none	low	none	none	none	low	low	mid	none	yes	unknown	derrienLncRNA	ENSG00000250362	ENSG00000250362	rest	nonFunctional	ENSG00000250362	0
ENSG00000250366.1	0	0	0	0	0	0	0	0.000519	0	0	0	5.2e-05	0	0	0	0	0	0	0	0	4.7e-05	0	0	0.148069	0	0	0.22172	6e-05	0	0	0	0	0.990811288504656	0.370467	0.00215469464015222	0.01157709375	0	0.22172	H1.HESC.longPolyA	none	1.49740999128785	0.512636143104885	none	none	none	none	none	none	none	low	none	none	none	low	none	none	none	none	none	none	none	none	low	none	none	high	none	none	high	low	none	none	none	none	yes	unknown	derrienLncRNA	ENSG00000250366	ENSG00000250366	rest	nonFunctional	ENSG00000250366	1
ENSG00000250371.1	0	0	0	0.000493	0.000162	0	0.002149	0.003023	3e-04	0	0.00028	0.000692	0	0.001316	0	0	0.000568	0.000165	0.00056	0.00204	0.000203	0.000172	0.000396	0.005053	0.000406	0	0.000688	0.003518	0.001799	0	0.001401	0.001867	3.81880912154148	0.027251	1.46720076512097e-06	0.00085159375	0	0.005053	H1.HESC.longNonPolyA	none	1.4363274587834	0.206807764207577	none	none	none	low	low	none	low	low	low	none	low	low	none	low	none	none	low	low	low	low	low	low	low	low	low	none	low	low	low	none	low	low	yes	unknown	derrienLncRNA	ENSG00000250371	ENSG00000250371	rest	nonFunctional	ENSG00000250371	0
ENSG00000250378.1	0	0	0	0	0	0	0.006273	0	0	0	0	0	0	0.051929	0	0	0.014041	0	0.034935	0	0	0	0.000566	0.002493	0	0	0.000651	0	0	0	0	0	1.85493524559977	0.110888	0.00012181548516129	0.00346525	0	0.051929	K562.longPolyA	none	1.48644625733505	0.419572552739177	none	none	none	none	none	none	mid	none	none	none	none	none	none	mid	none	none	mid	none	mid	none	none	none	low	low	none	none	low	none	none	none	none	none	yes	unknown	derrienLncRNA	ENSG00000250378	ENSG00000250378	rest	nonFunctional	ENSG00000250378	0
ENSG00000250387.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000173	0	0	0	0.000259	7.9e-05	0.00318	4.9e-05	0	0.000462	0.001026	0	0	0.000756	0.000128	0.001313	0	0	0	2.45915535185007	0.007425	3.89458998991936e-07	0.00023203125	0	0.00318	HEPG2.longPolyA	none	2.42193450114242	0.391101655433385	none	none	none	none	none	none	none	none	none	none	none	none	none	low	none	none	none	low	low	low	low	none	low	low	none	none	low	low	low	none	none	none	yes	unknown	derrienLncRNA	ENSG00000250387	ENSG00000250387	rest	nonFunctional	ENSG00000250387	0
ENSG00000250400.2	0	0	0	0	0	0.000662	0.092662	0	0	0	0	0	0	0.353282	0	0	0	0	0	0	0	0	0	0.001115	0	0	0.001932	0.002789	0	0.001382	0	0.002637	0.934570346372833	0.456461	0.00409372028818448	0.01426440625	0	0.353282	K562.longPolyA	K562.longPolyA	3.81258768427187	0.648663626187251	none	none	none	none	none	low	high	none	none	none	none	none	none	high	none	none	none	none	none	none	none	none	none	low	none	none	low	low	none	low	none	low	yes	unknown	derrienLncRNA	ENSG00000250400	ENSG00000250400	rest	nonFunctional	ENSG00000250400	0
ENSG00000250415.1	0	0	0	0	0.000271	0	0	0	0	0	0	0	0	0.000341	0	0	0	0	0	0	0	0	0	0.000454	0	0	0	0	0	0	0	0.000133	1.88323304837179	0.001199	1.18903860887097e-08	3.746875e-05	0	0.000454	H1.HESC.longNonPolyA	none	1.33137829912023	0.355476412270979	none	none	none	none	low	none	none	none	none	none	none	none	none	low	none	none	none	none	none	none	none	none	none	low	none	none	none	none	none	none	none	low	yes	unknown	derrienLncRNA	ENSG00000250415	ENSG00000250415	rest	nonFunctional	ENSG00000250415	0
ENSG00000250421.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003665	0	0	0.002154	0	0.001492	0	0	0	0	0.007774	0	0	0	0	0	0	0	0	1.71988890602766	0.015085	2.37490057157258e-06	0.00047140625	0	0.007774	H1.HESC.longNonPolyA	none	2.12114597544338	0.452982495101358	none	none	none	none	none	none	none	none	none	none	none	none	none	low	none	none	low	none	low	none	none	none	none	low	none	none	none	none	none	none	none	none	yes	unknown	derrienLncRNA	ENSG00000250421	ENSG00000250421	rest	nonFunctional	ENSG00000250421	0
ENSG00000250432.1	0	0	0	0.004403	0	0	0	0	0	0	0	0	0	0.003434	0	0	0.003856	0	0.005117	0	0.005463	0.000858	0.04049	0	0.003003	0	0	0	0	0	0	0.004587	2.23158170458227	0.071211	5.20594015231855e-05	0.00222534375	0	0.04049	SK.N.SH_RA.longPolyA	SK.N.SH_RA.longPolyA	7.41167856489109	0.491026159936399	none	none	none	low	none	none	none	none	none	none	none	none	none	low	none	none	low	none	low	none	mid	low	mid	none	low	none	none	none	none	none	none	low	yes	unknown	derrienLncRNA	ENSG00000250432	ENSG00000250432	rest	nonFunctional	ENSG00000250432	0
ENSG00000250453.1	0	0	0	0	0	0	0.092151	0	0	0	0	0	0	0.151569	0	0	0	0	0	0	0	0	0	0	0.000403	0	0	0	0	0	0	0	0.972748534333929	0.244123	0.000954927572523186	0.00762884375	0	0.151569	K562.longPolyA	none	1.64478953022756	0.528993672923293	none	none	none	none	none	none	high	none	none	none	none	none	none	mid	none	none	none	none	none	none	none	none	none	none	low	none	none	none	none	none	none	none	yes	unknown	derrienLncRNA	ENSG00000250453	ENSG00000250453	rest	nonFunctional	ENSG00000250453	0
ENSG00000250490.1	0	8.7e-05	0	0.000442	0	0.000713	0	0	0	0	0.000156	0	0	9.9e-05	0	0	0	0.000798	0	0.000684	0.001069	6.6e-05	0.004823	0.011729	0.000326	0	0.000458	0.005581	0.000159	0.000656	0.000292	0.002238	2.8193263886308	0.030376	5.54860303225806e-06	0.00094925	0	0.011729	H1.HESC.longNonPolyA	none	2.10159469629099	0.360877192632161	none	low	none	low	none	low	none	none	none	none	low	none	none	low	none	none	none	low	none	low	low	low	low	mid	low	none	low	mid	low	low	low	low	yes	unknown	derrienLncRNA	ENSG00000250490	ENSG00000250490	rest	nonFunctional	ENSG00000250490	0
ENSG00000250501.1	0	0	0	0	0	0.00307	0.043394	0	0	0	0.000653	0	0	0.330094	0	0	0	0	0.000254	0	0	0	0	0	0	0	0.000475	0	0.002099	0.000559	0.000917	0	0.704181891841185	0.381515	0.00342942695861996	0.01192234375	0	0.330094	K562.longPolyA	K562.longPolyA	7.60690418030142	0.73371761158077	none	none	none	none	none	low	mid	none	none	none	low	none	none	high	none	none	none	none	low	none	none	none	none	none	none	none	low	none	low	low	low	none	yes	unknown	derrienLncRNA	ENSG00000250501	ENSG00000250501	rest	nonFunctional	ENSG00000250501	0
ENSG00000250508.1	0	0.000525	0	0.001293	0	0.013576	0.002476	0.017459	0.000695	0.001453	0.081401	9.6e-05	0	0.010379	0.004643	0	0	0.001029	0.000797	0.008593	0	9.8e-05	0	0.014918	0.001354	0	0.012438	0	0.000931	0.013269	0	0	2.9193462519386	0.187423	0.000219001274289315	0.00585696875	0	0.081401	HUVEC.longPolyA	HUVEC.longPolyA	4.66240907268458	0.395404364055253	none	low	none	low	none	mid	low	low	low	low	mid	low	none	mid	low	none	none	low	low	low	none	low	none	mid	low	none	low	none	low	low	none	none	yes	unknown	derrienLncRNA	ENSG00000250508	ENSG00000250508	rest	nonFunctional	ENSG00000250508	0
ENSG00000250509.1	0	0	0	0.000914	0	0	0	0	0	0	0	0.000378	0	0.00086	0	0	0	0.00497	0.000545	0	0	0.004343	0	0	0.167894	0	0	0	0.020545	0	0.351616	0.023118	1.46839239671736	0.575183	0.0045963133624506	0.01797446875	0	0.351616	HELA.S3.longPolyA	none	2.09427376797265	0.521986048303465	none	none	none	low	none	none	none	none	none	none	none	low	none	low	none	none	none	low	low	none	none	mid	none	none	high	none	none	none	mid	none	high	mid	yes	unknown	derrienLncRNA	ENSG00000250509	ENSG00000250509	rest	nonFunctional	ENSG00000250509	0
ENSG00000250514.1	0	0	0	0	0	0.000415	0.005398	0.000922	0	0.000358	0	0	0	0.003789	0	0	0.000581	0	0.000793	0.000169	0	0	0	0	0	0	0	0.008887	0	0.001083	0	0.005019	2.66449561796511	0.027414	4.11281151209677e-06	0.0008566875	0	0.008887	GM12878.longNonPolyA	none	1.64635050018525	0.315622441440961	none	none	none	none	none	low	mid	low	none	low	none	none	none	low	none	none	low	none	low	low	none	none	none	none	none	none	none	mid	none	low	none	low	yes	unknown	derrienLncRNA	ENSG00000250514	ENSG00000250514	rest	nonFunctional	ENSG00000250514	0
ENSG00000250519.2	0	0	0	0.000674	0	0	0	0.004461	0.001763	0.026864	0	0.005769	0	0.000439	0.0135	0.000881	0.01037	0	0.04252	0	0.00063	0	0.00262	0.018692	0.003457	0	0.022145	0	0	0.009056	0.001227	0.002567	3.28610641722751	0.167635	9.50988236683468e-05	0.00523859375	0	0.04252	NHEK.longPolyA.1	none	1.58278737343657	0.262045423800836	none	none	none	low	none	none	none	low	low	low	none	low	none	low	mid	low	mid	none	mid	none	low	none	low	mid	low	none	mid	none	none	low	low	low	yes	unknown	derrienLncRNA	ENSG00000250519	ENSG00000250519	rest	nonFunctional	ENSG00000250519	0
ENSG00000250529.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001466	0	0	0.002859	0	0	0	0	0	0.923819572245096	0.004325	3.14144716733871e-07	0.00013515625	0	0.002859	H1.HESC.longPolyA	none	1.95020463847203	0.558861088599116	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	low	none	none	low	none	none	none	none	none	yes	unknown	derrienLncRNA	ENSG00000250529	ENSG00000250529	rest	nonFunctional	ENSG00000250529	0
ENSG00000250544.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000115	0	0	0	0	0	0	0	0	0	0.00515	0	0	0.000469	0.011024	0	0	0	0.002195	1.50244231675684	0.018953	4.57667033770161e-06	0.00059228125	0	0.011024	GM12878.longNonPolyA	none	2.14058252427184	0.500435638023467	none	none	none	none	none	none	none	none	none	none	none	none	none	low	none	none	none	none	none	none	none	none	none	low	none	none	low	mid	none	none	none	low	yes	unknown	derrienLncRNA	ENSG00000250544	ENSG00000250544	rest	nonFunctional	ENSG00000250544	0
ENSG00000250546.1	0	0	0	0	0.001076	0	0.002529	0	0	0	0	0.003409	0	0.007745	0	0	0	0.003981	0	0	0	0.001701	0	0.007425	0.006062	0	0.00166	0	0.004085	0.000144	0.011614	5.5e-05	3.18366513549493	0.051486	8.42883806048387e-06	0.0016089375	0	0.011614	HELA.S3.longPolyA	none	1.49954809554551	0.239824160457467	none	none	none	none	low	none	low	none	none	none	none	low	none	low	none	none	none	low	none	none	none	low	none	low	low	none	low	none	low	low	mid	low	yes	unknown	derrienLncRNA	ENSG00000250546	ENSG00000250546	rest	nonFunctional	ENSG00000250546	0
ENSG00000250548.1	0.002407	0.001159	0.001173	0.021877	0.002955	0.003302	0.000157	0.002698	0.002857	0.003242	0.001904	0.004422	0	0	0.001981	0.004231	0.00635	0.020675	0.00453	0.001789	0.001915	0.001864	0.006604	0	0.002414	0	0.000192	3.5e-05	0.026842	0.006233	0.037563	0.000674	3.77022037202263	0.172045	7.65046889586694e-05	0.00537640625	0	0.037563	HELA.S3.longPolyA	none	1.39941137024067	0.233984266677876	low	low	low	mid	low	low	low	low	mid	low	low	low	none	none	low	low	low	mid	low	low	low	mid	low	none	low	none	low	low	mid	low	mid	low	yes	unknown	derrienLncRNA	ENSG00000250548	ENSG00000250548	rest	nonFunctional	ENSG00000250548	0
ENSG00000250551.1	0	0	0	0.004379	0	0	0.000151	0	0	0.001549	0	0	0	0	0.000497	0.000914	0.004104	0	0.00745	0.000852	0	0	0	0	0	0	0	0.000257	0	0	0.000653	0.003718	2.77456906543776	0.024524	2.94428611290323e-06	0.000766375	0	0.00745	NHEK.longPolyA.1	none	1.70130166704727	0.300404941401643	none	none	none	low	none	none	low	none	none	low	none	none	none	none	low	low	low	none	low	low	none	none	none	none	none	none	none	low	none	none	low	low	yes	unknown	derrienLncRNA	ENSG00000250551	ENSG00000250551	rest	nonFunctional	ENSG00000250551	0
ENSG00000250564.1	0	0	0	0.001651	0	0	0	0	0	0.002355	0	0.000233	0	0	0	0	0	0	0.000635	0	0	0	0	0.000956	0	0	0.003693	0	0	0.002399	0.000527	0	2.62271905033487	0.012449	7.89400160282258e-07	0.00038903125	0	0.003693	H1.HESC.longPolyA	none	1.53939141308879	0.295034680387973	none	none	none	low	none	none	none	none	none	low	none	low	none	none	none	none	none	none	low	none	none	none	none	low	none	none	low	none	none	low	low	none	yes	unknown	derrienLncRNA	ENSG00000250564	ENSG00000250564	rest	nonFunctional	ENSG00000250564	0
ENSG00000250590.1	0	0	0	0	0	0	0	0	0	0	0	0.000646	0	0	0	0	0	0	0	0	0.003689	0	0.013246	0	0	0	0	0	0	0	0	0	0.95556500775311	0.017581	5.80075618447581e-06	0.00054940625	0	0.013246	SK.N.SH_RA.longPolyA	SK.N.SH_RA.longPolyA	3.59067497966929	0.631443308434635	none	none	none	none	none	none	none	none	none	none	none	low	none	none	none	none	none	none	none	none	mid	none	mid	none	none	none	none	none	none	none	none	none	yes	unknown	derrienLncRNA	ENSG00000250590	ENSG00000250590	rest	nonFunctional	ENSG00000250590	0
ENSG00000250634.1	0	6.9e-05	0	0.000149	0	0.000273	0	0	0.000229	0	0	0	0	0	0.000622	0	4e-04	0.000699	0.000474	0	0	0.000795	0	0.000428	0.00029	0	0	7.9e-05	0	0	0.00053	0.000138	3.52601235721436	0.005175	5.75062086693548e-08	0.00016171875	0	0.000795	A549.longNonPolyA	none	1.13733905579399	0.179334561768701	none	low	none	low	none	low	none	none	low	none	none	none	none	none	low	none	low	low	low	none	none	low	none	low	low	none	none	low	none	none	low	low	yes	unknown	derrienLncRNA	ENSG00000250634	ENSG00000250634	rest	nonFunctional	ENSG00000250634	0
ENSG00000250635.1	0	0	0	0.006009	0	0	0	0.002635	0	0	0	0	0	0.000831	0	0	0	0	0	0.000642	0	0	0	0	0	0	0.002979	0.000557	0.000667	0	0	0.001604	2.51600721064545	0.015924	1.5623305e-06	0.000497625	0	0.006009	HSMM.longPolyA	none	2.0171198388721	0.354540495004725	none	none	none	low	none	none	none	low	none	none	none	none	none	low	none	none	none	none	none	low	none	none	none	none	none	none	low	low	low	none	none	low	yes	unknown	derrienLncRNA	ENSG00000250635	ENSG00000250635	rest	nonFunctional	ENSG00000250635	0
ENSG00000250657.1	0	0	0	0.0041	0	0	0	0.00388	0.000219	0.006031	0	0	0	0	0.016131	0.01772	0	0	0.007296	0.000403	0	0	0.00098	0	0	0	0	0	0	0.016637	0	0	2.69422239948886	0.073397	2.59770835231855e-05	0.00229365625	0	0.01772	HMEC.longPolyA	none	1.06509587064976	0.25244787590855	none	none	none	low	none	none	none	low	low	low	none	none	none	none	mid	low	none	none	low	low	none	none	low	none	none	none	none	none	none	low	none	none	yes	unknown	derrienLncRNA	ENSG00000250657	ENSG00000250657	rest	nonFunctional	ENSG00000250657	0
ENSG00000250658.1	0	0.001304	0.000333	0.00246	0	0	0.005686	0.002422	0	0	0.000218	0	0	0.015735	0	0.000475	0	0	0.000201	0.000526	0	0	0	0.008438	0	0	0.000682	0	0.000287	0.003566	0	0	2.74046106909026	0.042333	1.04097141522177e-05	0.00132290625	0	0.015735	K562.longPolyA	none	1.8647783835032	0.350441943147557	none	low	low	low	none	none	mid	low	none	none	low	none	none	mid	none	low	none	none	low	low	none	none	none	low	none	none	low	none	low	low	none	none	yes	unknown	derrienLncRNA	ENSG00000250658	ENSG00000250658	rest	nonFunctional	ENSG00000250658	0
ENSG00000250666.1	0	0	0	0	0	0	0.023162	0	0	0	0.002545	0	0	0.372822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.375120772406298	0.398529	0.00434115826880544	0.01245403125	0	0.372822	K562.longPolyA	K562.longPolyA	16.0962783870132	0.818264298587201	none	none	none	none	none	none	mid	none	none	none	low	none	none	high	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	yes	unknown	derrienLncRNA	ENSG00000250666	ENSG00000250666	rest	nonFunctional	ENSG00000250666	0
ENSG00000250682.1	0	0	0	0	0	0.001532	0.004072	0	0	0	0.000888	0	0	0.01383	0	0	0	0.005014	0	0.010692	0	7.7e-05	0	0.039476	0.001009	0	0.02519	0	0.007296	0	0	0.000214	2.59573531550015	0.10929	7.17541066733871e-05	0.0034153125	0	0.039476	H1.HESC.longNonPolyA	none	1.56712981341802	0.342819323354195	none	none	none	none	none	low	mid	none	none	none	low	none	none	mid	none	none	none	low	none	mid	none	low	none	mid	low	none	mid	none	low	none	none	low	yes	unknown	derrienLncRNA	ENSG00000250682	ENSG00000250682	rest	nonFunctional	ENSG00000250682	0
ENSG00000250697.1	0	0.000113	0	0.002465	0	0.001227	0.000754	0.002544	0.000546	0.007635	0	0.001512	0	0.002184	0.000624	0.006372	0.005344	0	0.006675	0.000879	0.009991	0.004242	0.017095	0	0.014264	0	0.000333	0.001191	0	0.00355	0.002596	0.000249	3.76604022512163	0.092385	1.81577660957661e-05	0.00288703125	0	0.017095	SK.N.SH_RA.longPolyA	none	1.19847167694896	0.206484140718598	none	low	none	low	none	low	low	low	low	low	none	low	none	low	low	low	low	none	low	low	mid	mid	mid	none	mid	none	low	low	none	low	low	low	yes	unknown	derrienLncRNA	ENSG00000250697	ENSG00000250697	rest	nonFunctional	ENSG00000250697	0
ENSG00000250708.1	0	0.00028	0	0	0	0	0	0	0	0	0	0.002445	0	0.000481	0	0	0	0	0	0	0	0.001332	0	0	0.002859	0	0	0	0	0	0	0	1.9385431654666	0.007397	4.68581555443548e-07	0.00023115625	0	0.002859	A549.longPolyA	none	1.16932515337423	0.361151861005159	none	low	none	none	none	none	none	none	none	none	none	low	none	low	none	none	none	none	none	none	none	low	none	none	low	none	none	none	none	none	none	none	yes	unknown	derrienLncRNA	ENSG00000250708	ENSG00000250708	rest	nonFunctional	ENSG00000250708	0
ENSG00000250742.1	0.026588	0.008664	0.023543	0.460169	0.002645	0.000581	0	0.429828	0	0.798625	0.029361	0.000223	0.041995	0.001032	0.000793	0.673737	0.074431	0.000975	0.257497	0.003357	0.081137	0.003667	1.858324	0.000467	0.047107	0.032625	0.00806	0.005263	0.002532	0.474473	0.000498	0.020897	2.98452876992171	5.369094	0.140390933043125	0.1677841875	0	1.858324	SK.N.SH_RA.longPolyA	none	2.32690436688058	0.331795879622641	high	mid	high	high	low	low	none	high	none	high	mid	low	high	low	low	high	mid	low	high	low	high	mid	high	low	mid	high	low	mid	low	high	low	mid	yes	unknown	derrienLncRNA	ENSG00000250742	ENSG00000250742	rest	nonFunctional	ENSG00000250742	0
ENSG00000250748.2	0	0.000151	0.0017	0	0	0	0.000827	0.000974	0.000274	0.001035	0	0	0	0.002494	0.00159	0.002062	0.000348	0	0.002476	0.000338	0.064268	0	0.22927	0	0	0.000212	0	0	0	0.003824	0	0	1.23159203869989	0.311843	0.00173212564466835	0.00974509375	0	0.22927	SK.N.SH_RA.longPolyA	SK.N.SH_RA.longPolyA	3.56740524055517	0.6165605168567	none	low	low	none	none	none	low	low	low	low	none	none	none	low	low	low	low	none	low	low	high	none	high	none	none	low	none	none	none	low	none	none	yes	unknown	derrienLncRNA	ENSG00000250748	ENSG00000250748	rest	nonFunctional	ENSG00000250748	0
ENSG00000250770.2	0.001377	0.000201	0.001988	0.002207	0.000248	0	0	0.006021	0.000409	0.002736	4e-04	0.000271	0.000739	0	0.002152	0.003924	0	0	0.000191	0	0.000425	6.9e-05	0.001482	0.001667	0.000158	0.000746	0.000626	0	0.000251	0.005388	0	0.000268	3.79750765585392	0.033944	2.41498690322581e-06	0.00106075	0	0.006021	BJ.longPolyA	none	1.11748329621381	0.199983253678189	low	low	low	low	low	none	none	low	low	low	low	low	low	none	low	low	none	none	low	none	low	low	low	low	low	low	low	none	low	low	none	low	yes	unknown	derrienLncRNA	ENSG00000250770	ENSG00000250770	rest	nonFunctional	ENSG00000250770	0
ENSG00000250775.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010559	0	0	0	0.089723	0.48555311731248	0.100282	0.000253143362092742	0.0031338125	0	0.089723	GM12878.longPolyA	GM12878.longPolyA	8.49730088076522	0.765995598311167	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	mid	none	none	none	mid	yes	unknown	derrienLncRNA	ENSG00000250775	ENSG00000250775	rest	nonFunctional	ENSG00000250775	0
