filename	dccAccession	size	cell	antibody	dataType	view	geoSampleAccession	md5sum	dateSubmitted	lab	dataVersion	url	softwareVersion	exprdir	controlId	type	grant	setType	control	dateUnrestricted	spikeInPool	composite	replicate	labExpId	readType	seqPlatform	bioRep	localization	project	tableName	rnaExtract	treatment	protocol	dateResubmitted	origAssembly	labProtocolId	labVersion	strand	objStatus	subId	geoSampleAccesion	#N/A
wgEncodeHaibTfbsH1hescPol2Pcr1xAln_2Reps.norm5.rawsignal.bw	wgEncodeEH001499	1.4G	H1-hESC	Pol2	ChipSeq	Signal	GSM803366	7e8a05b6b8ec1c6418b5d388622d504f	2009-12-24	HudsonAlpha	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeHaibTfbsH1hescPol2Pcr1xAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	SL969	bigWig	Myers	exp						SL980								None	PCR1x	2010-05-25								
wgEncodeBroadHistoneHsmmH3k4me3StdAln.bb	wgEncodeEH000116	2.6M	HSMM	H3K4me3	ChipSeq	Peaks	GSM733637	3b863efadb8c2f9206d95735a7128c8b	2010-11-05	Broad	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/histone_macs/optimal/hub/wgEncodeBroadHistoneHsmmH3k4me3StdAln.bb	MACS	hub	wgEncodeEH000119	bigBed	Bernstein	exp	std															2010-11-05	hg18							
wgEncodeBroadHistoneK562H3k9me3StdAln.bb	wgEncodeEH001040	850K	K562	H3K9me3	ChipSeq	Peaks	GSM733776	4417f3d28bf418cc529a8c55d35024e3	2010-11-16	Broad	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/histone_macs/optimal/hub/wgEncodeBroadHistoneK562H3k9me3StdAln.bb	MACS	hub	wgEncodeEH000052	bigBed	Bernstein	exp	std																hg19							
wgEncodeHaibTfbsH1hescSrfPcr1xAln_2Reps.norm5.rawsignal.bw	wgEncodeEH001533	1.7G	H1-hESC	SRF	ChipSeq	Signal	GSM803425	a3e69e5e79fe18707beb196ab8838805	2010-04-27	HudsonAlpha	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeHaibTfbsH1hescSrfPcr1xAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	SL969	bigWig	Myers	exp						SL1483								None	PCR1x									
spp.optimal.wgEncodeSydhTfbsHelas3P300n15IggrabAlnRep0_VS_wgEncodeSydhTfbsHelas3InputIggrabAlnRep1.bb	wgEncodeEH001820	1.3M	HeLa-S3	p300_(N-15)	ChipSeq	Peaks	GSM935500	ecadee66e1cc46888c7b23d483b87c83	2010-10-20	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/spp/optimal/hub/spp.optimal.wgEncodeSydhTfbsHelas3P300n15IggrabAlnRep0_VS_wgEncodeSydhTfbsHelas3InputIggrabAlnRep1.bb	SPP	hub	wgEncodeEH000744	bigBed	Snyder	exp	IgG-rab													None										
spp.optimal.wgEncodeSydhTfbsK562bYy1UcdAlnRep0_VS_wgEncodeSydhTfbsK562bInputUcdAlnRep1.bb	wgEncodeEH000684	450K	K562b	YY1	ChipSeq	Peaks	GSM935368	5b7039f43ac72dd4bef0c3aa3d246f83	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/spp/optimal/hub/spp.optimal.wgEncodeSydhTfbsK562bYy1UcdAlnRep0_VS_wgEncodeSydhTfbsK562bInputUcdAlnRep1.bb	SPP	hub	wgEncodeEH000672	bigBed	Snyder	exp	UCDavis													None										
spp.optimal.wgEncodeSydhTfbsHelas3Bdp1StdAlnRep0_VS_wgEncodeSydhTfbsHelas3InputStdAlnRep1.bb	wgEncodeEH000763	338K	HeLa-S3	BDP1	ChipSeq	Peaks	GSM935486	c911ae46096c495ef8b68637274b6df7	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/spp/optimal/hub/spp.optimal.wgEncodeSydhTfbsHelas3Bdp1StdAlnRep0_VS_wgEncodeSydhTfbsHelas3InputStdAlnRep1.bb	SPP	hub	wgEncodeEH000612	bigBed	Snyder	exp	std													None										
wgEncodeHaibTfbsGm12891Yy1c20V0416101Aln_2Reps.norm5.rawsignal.bw	wgEncodeEH001573	1.6G	GM12891	YY1_(C-20)	ChipSeq	Signal	GSM803535	b09648094f8849fb5736f9960b6d48ae	2010-09-27	HudsonAlpha	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeHaibTfbsGm12891Yy1c20V0416101Aln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	SL1782	bigWig	Myers	exp						SL2388								None	v041610.1									
spp.optimal.wgEncodeHaibTfbsA549GrPcr1xDexbAlnRep0_VS_wgEncodeHaibTfbsA549GrPcr1xEtoh02AlnRep0.bb	wgEncodeEH001491	1.4M	A549	GR	ChipSeq	Peaks	GSM803358	7ca1f85279deb7679040604665a7c46b	2009-12-09	HudsonAlpha	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/spp/optimal/hub/spp.optimal.wgEncodeHaibTfbsA549GrPcr1xDexbAlnRep0_VS_wgEncodeHaibTfbsA549GrPcr1xEtoh02AlnRep0.bb	SPP	hub	SL878	bigBed	Myers	exp						SL882								DEX_50nM	PCR1x	2010-06-07								
wgEncodeBroadHistoneHmecControlStdAln_2Reps.norm5.rawsignal.bw	wgEncodeEH000093	1.3G	HMEC	Control	ChipSeq	Signal	GSM733668	ea1170c4f5a7ce747bc85731513dcb56	2010-06-21	Broad	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeBroadHistoneHmecControlStdAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH000093	bigWig	Bernstein	exp	std															2010-11-05								
wgEncodeUwDnaseHConF.fdr01peaks.hg19.bb	wgEncodeEH001165	2.7M	HConF		DnaseSeq	Peaks	GSM736547,GSM736515	cdab16c8acd14057e532c53cd0a92369		UW	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/openchrom/jan2011/fdrPeaks/wgEncodeUwDnaseHConF.fdr01peaks.hg19.bb	HotSpot	fdrPeaks		bigBed																										
wgEncodeSydhTfbsGm18526NfkbIggrabAln_3Reps.norm5.rawsignal.bw	wgEncodeEH000716	1.4G	GM18526	NFKB	ChipSeq	Signal	GSM935281	fa65c3a8f4975fef8176e001493e6845	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeSydhTfbsGm18526NfkbIggrabAln_3Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH000776	bigWig	Snyder	exp	IgG-rab													None										
K562_Nucleus_Am_Long_CSHL_Contig.CSHL_LID9195-001N-b1.LID9196-002N-b2.idrFilt0.1.bb	wgEncodeEH000194	7.1M	K562		RnaSeq	Contigs	GSM767844	518039f3940adbcedcf94b5a9e56263d		CSHL	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_elements/jan2011/LongRnaSeq/K562_Nucleus_Am_Long_CSHL_Contig.CSHL_LID9195-001N-b1.LID9196-002N-b2.idrFilt0.1.bb		LongRnaSeq		bigBed	Gingeras						pooled					Nucleus			longNonPolyA		None				iIDR	Plus				
wgEncodeBroadHistoneHsmmH3k4me1StdAln_2Reps.norm5.rawsignal.bw	wgEncodeEH000114	792M	HSMM	H3K4me1	ChipSeq	Signal	GSM733761	e6fdef47b883262dd558e4bb2435acb7	2010-11-05	Broad	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeBroadHistoneHsmmH3k4me1StdAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH000119	bigWig	Bernstein	exp	std															2010-11-05								
spp.optimal.wgEncodeSydhTfbsGm12878Pol3StdAlnRep0_VS_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	wgEncodeEH000645	242K	GM12878	Pol3	ChipSeq	Peaks	GSM935316	2d525336061efc43dc59a9846f2b2524	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/spp/optimal/hub/spp.optimal.wgEncodeSydhTfbsGm12878Pol3StdAlnRep0_VS_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	SPP	hub	wgEncodeEH000625	bigBed	Snyder	exp	std													None										
wgEncodeUwHistoneNhekH3k27me3StdAln_2Reps.norm5.rawsignal.bw	wgEncodeEH000436	1.4G	NHEK	H3K27me3	ChipSeq	Signal	GSM945300	c4262770b4e2c99329ba48d3850182dd	2009-10-19	UW	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeUwHistoneNhekH3k27me3StdAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH000472	bigWig	Stam	exp	std															2010-06-15								
wgEncodeHaibTfbsK562Pol24h8V0416101Aln_2Reps.norm5.rawsignal.bw	wgEncodeEH001581	1.2G	K562	Pol2-4H8	ChipSeq	Signal	GSM803443	37972bb74599f19063326a1f7e78ae96	2010-10-25	HudsonAlpha	ENCODE Jan 2011. Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeHaibTfbsK562Pol24h8V0416101Aln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	SL1613	bigWig	Myers	exp						SL2939								None	v041610.1									
wgEncodeHaibTfbsHepg2Tcf12Pcr1xAln_2Reps.norm5.rawsignal.bw	wgEncodeEH001544	1.6G	HepG2	TCF12	ChipSeq	Signal	GSM803336	62b4955b1739a541a2f545b40d9e581e	2010-06-07	HudsonAlpha	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeHaibTfbsHepg2Tcf12Pcr1xAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	SL593	bigWig	Myers	exp						SL1060								None	PCR1x									
wgEncodeUwDnaseHMVECLLy.fdr01peaks.hg19.bb	wgEncodeEH001167	2.6M	HMVEC-LLy		DnaseSeq	Peaks	GSM736507,GSM736627	70b8f305303b988bc53ac98c4acc0e2b		UW	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/openchrom/jan2011/fdrPeaks/wgEncodeUwDnaseHMVECLLy.fdr01peaks.hg19.bb	HotSpot	fdrPeaks		bigBed																										
wgEncodeBroadHistoneHelas3H3k79me2StdAln_2Reps.norm5.rawsignal.bw	wgEncodeEH001018	820M	HeLa-S3	H3K79me2	ChipSeq	Signal	GSM733669	ede4d11e676d41539a524548d009ce36	2010-11-05	Broad	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeBroadHistoneHelas3H3k79me2StdAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH001013	bigWig	Bernstein	exp	std															2010-11-05								
spp.optimal.wgEncodeBroadHistoneGm12878CtcfStdAlnRep0_VS_wgEncodeBroadHistoneGm12878ControlStdAlnRep0.bb	wgEncodeEH000029	2.0M	GM12878	CTCF	ChipSeq	Peaks	GSM733752	b00df862a61000591c81c65c745da44d	2010-11-05	Broad	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/spp/optimal/hub/spp.optimal.wgEncodeBroadHistoneGm12878CtcfStdAlnRep0_VS_wgEncodeBroadHistoneGm12878ControlStdAlnRep0.bb	SPP	hub	wgEncodeEH000037	bigBed	Bernstein	exp	std															2010-11-05								
wgEncodeDukeDnaseHepatocytes.fdr01peaks.hg19.bb	wgEncodeEH001107	2.6M	Hepatocytes		DnaseSeq	Peaks	GSM816663	ba03c7ac0c5ee4bec20447b874ef05c6		Duke	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/openchrom/jan2011/fdrPeaks/wgEncodeDukeDnaseHepatocytes.fdr01peaks.hg19.bb	HotSpot	fdrPeaks		bigBed																										
wgEncodeCshlLongRnaSeqNhekNucleusLongnonpolyaMinusRawSigRep3.bigWig	wgEncodeEH000196	204M	NHEK		RnaSeq	MinusSignal	GSM767846	8bc634f1572597eaa1a9b14b1cb58857	2011-01-11	CSHL	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqNhekNucleusLongnonpolyaMinusRawSigRep3.bigWig		hub		bigWig	Gingeras			2011-10-11	Nist14	wgEncodeCshlLongRnaSeq	3	LID9204	2x76D	Illumina_GA2x	027N	nucleus	wgEncode	wgEncodeCshlLongRnaSeqNhekNucleusLongnonpolyaMinusRawSigRep3	longNonPolyA											
wgEncodeCshlShortRnaSeqSknshraCellShorttotalTapMinusRawRep2.bigWig	wgEncodeEH001094	4.6M	SK-N-SH_RA		RnaSeq	MinusSignal	GSM897070	5566d962153a68b78fb351c5d69aef13	2011-01-19	CSHL	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlShortRnaSeqSknshraCellShorttotalTapMinusRawRep2.bigWig		hub		bigWig	Gingeras			2011-10-19		wgEncodeCshlShortRnaSeq	2	LID20748	1x36	Illumina_GA2x	020WC	cell	wgEncode	wgEncodeCshlShortRnaSeqSknshraCellShorttotalTapMinusRawRep2	shortTotal		TAP-Only									
wgEncodeOpenChromFaireHtr8Pk.bb	wgEncodeEH001124	4.9M	HTR8svn		FaireSeq	Peaks	GSM864343	2ef042056b675efe09051786bb3b25cb	2011-01-19	UNC	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/openchrom/jan2011/faire_fseq_peaks/wgEncodeOpenChromFaireHtr8Pk.bb	F-Seq	faire_fseq_peaks	generic_female	bigBed	Crawford																									
wgEncodeUwDnaseAG09319.fdr01peaks.hg19.bb	wgEncodeEH000508	2.5M	AG09319		DnaseSeq	Peaks	GSM736531,GSM736619	2df4194a7bdfe2586a9d3949a030c6cc		UW	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/openchrom/jan2011/fdrPeaks/wgEncodeUwDnaseAG09319.fdr01peaks.hg19.bb	HotSpot	fdrPeaks		bigBed																										
wgEncodeSydhHistoneNt2d1H3k36me3bUcdAln_2Reps.norm5.rawsignal.bw	wgEncodeEH000915	663M	NT2-D1	H3K36me3B	ChIP-seq	Signal	GSM788081	42e9deb7e7892e44a75f2dda5a6fd927	2010-06-11	UCD	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeSydhHistoneNt2d1H3k36me3bUcdAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH000654	bigWig	Snyder	exp	UCDavis													None										
wgEncodeUwTfbsSaecInputStdAln_1Reps.norm5.rawsignal.bw	wgEncodeEH000473	1.7G	SAEC	Input	ChipSeq	Signal	GSM749682	6b93ebe124217bea11ba5a0c64006b98	2010-02-18	UW	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeUwTfbsSaecInputStdAln_1Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH000473	bigWig	Stam	input	std															2010-06-10								
wgEncodeSydhTfbsHepg2Pgc1aForsklnStdAln_2Reps.norm5.rawsignal.bw	wgEncodeEH000757	1.5G	HepG2	PGC1A	ChipSeq	Signal	GSM935623	0a1e5396cae1d53ba8f65ed8b529c16b	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeSydhTfbsHepg2Pgc1aForsklnStdAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH000755	bigWig	Snyder	exp	std													forskolin										
spp.optimal.wgEncodeSydhTfbsMcf10aesStat3TamStdAlnRep0_VS_wgEncodeSydhTfbsMcf10aesInputUcdAln.bb	wgEncodeEH001769	2.0M	MCF10A-Er-Src	STAT3	ChipSeq	Peaks	GSM935457	229b53efc120cf1238edc1494df148f7	2010-10-20	Harvard(Weissman)	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/spp/optimal/hub/spp.optimal.wgEncodeSydhTfbsMcf10aesStat3TamStdAlnRep0_VS_wgEncodeSydhTfbsMcf10aesInputUcdAln.bb	SPP	hub	wgEncodeEH001782	bigBed	Snyder	exp	UCDavis													TAM_1uM_36hr										
peakSeq.optimal.wgEncodeSydhTfbsK562Tf3c110StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	wgEncodeEH000748	450K	K562	TFIIIC-110	ChipSeq	Peaks	GSM935343	a8a1c73f5d0d57fda31337b2e0ff764d	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsK562Tf3c110StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	PeakSeq	hub	wgEncodeEH000615	bigBed	Snyder	exp	std													None										
spp.optimal.wgEncodeBroadHistoneNhaCtcfStdAlnRep0_VS_wgEncodeBroadHistoneNhaControlStdAlnRep0.bb	wgEncodeEH001026	1.9M	NH-A	CTCF	ChipSeq	Peaks	GSM733765	71213038b834dd748adb29db23ded284	2010-11-05	Broad	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/spp/optimal/hub/spp.optimal.wgEncodeBroadHistoneNhaCtcfStdAlnRep0_VS_wgEncodeBroadHistoneNhaControlStdAlnRep0.bb	SPP	hub	wgEncodeEH001027	bigBed	Bernstein	exp	std															2010-11-05								
wgEncodeCshlLongRnaSeqHuvecCellPapMinusRawSigRep2.bigWig	wgEncodeEH000155	561M	HUVEC		RnaSeq	MinusSignal	GSM758563	c5dc54a3c6773fb83de0b60c43bd74ed	2010-09-29	CSHL	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqHuvecCellPapMinusRawSigRep2.bigWig		hub		bigWig	Gingeras			2011-06-29	Nist14	wgEncodeCshlLongRnaSeq	2	LID8464	2x76D	Illumina_GA2x	010WC	cell	wgEncode	wgEncodeCshlLongRnaSeqHuvecCellPapMinusRawSigRep2	longPolyA											
wgEncodeHaibTfbsGm12878Pu1Pcr1xAln_2Reps.norm5.rawsignal.bw	wgEncodeEH001476	1.5G	GM12878	PU.1	ChipSeq	Signal	GSM803531	b362fa9d0de6002f55a6e2a503b93f48	2009-07-20	HudsonAlpha	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeHaibTfbsGm12878Pu1Pcr1xAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	SL516	bigWig	Myers	exp						SL612								None	PCR1x	2010-06-07								
wgEncodeSydhTfbsK562InputIfna6hStdAln_1Reps.norm5.rawsignal.bw	wgEncodeEH000656	1.4G	K562	Input	ChipSeq	Signal	GSM935419	8a60503d6e7b2a346c56ec657c533446	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeSydhTfbsK562InputIfna6hStdAln_1Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH000656	bigWig	Snyder	input	std													IFNa6h										
wgEncodeCshlLongRnaSeqSknshraCellLongnonpolyaPlusRawSigRep2.bigWig	wgEncodeEH000197	223M	SK-N-SH_RA		RnaSeq	PlusSignal	GSM767845	a7e343350ce3a309e44dd351b8555e23	2010-12-24	CSHL	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqSknshraCellLongnonpolyaPlusRawSigRep2.bigWig		hub		bigWig	Gingeras			2011-09-23	Nist14	wgEncodeCshlLongRnaSeq	2	LID9011	2x76D	Illumina_GA2x	020WC	cell	wgEncode	wgEncodeCshlLongRnaSeqSknshraCellLongnonpolyaPlusRawSigRep2	longNonPolyA											
wgEncodeUwDnaseGm12878Aln_2Reps.norm5.rawsignal.bw	wgEncodeEH000492	1.4G	GM12878		DnaseSeq	Signal	GSM736496,GSM736620	280ab8248f5265a72843dbb23f462b00	2009-07-02	UW	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeUwDnaseGm12878Aln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig		bigWig	Stam																	2010-06-17								
spp.optimal.wgEncodeSydhTfbsHelas3Ap2gammaStdAlnRep0_VS_wgEncodeSydhTfbsHelas3InputStdAlnRep1.bb	wgEncodeEH000686	1.3M	HeLa-S3	AP-2gamma	ChipSeq	Peaks	GSM935370	cf2747476b50be5e5ca85547606f6ff9	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/spp/optimal/hub/spp.optimal.wgEncodeSydhTfbsHelas3Ap2gammaStdAlnRep0_VS_wgEncodeSydhTfbsHelas3InputStdAlnRep1.bb	SPP	hub	wgEncodeEH000612	bigBed	Snyder	exp	std													None										
wgEncodeCshlLongRnaSeqH1hescCytosolPapMinusRawSigRep2.bigWig	wgEncodeEH000151	614M	H1-hESC		RnaSeq	MinusSignal	GSM758570	fb64f13b01908023eb72f7d55fe2f9da	2010-09-29	CSHL	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqH1hescCytosolPapMinusRawSigRep2.bigWig		hub		bigWig	Gingeras			2011-06-29	Nist14	wgEncodeCshlLongRnaSeq	2	LID8536	2x76D	Illumina_GA2x	006C	cytosol	wgEncode	wgEncodeCshlLongRnaSeqH1hescCytosolPapMinusRawSigRep2	longPolyA											
wgEncodeSydhTfbsU2osSetdb1UcdAln_2Reps.norm5.rawsignal.bw	wgEncodeEH001762	1.2G	U2OS	SETDB1	ChipSeq	Signal	GSM935458	02bca2867382a154592cd5d1e9573ff4	2010-06-11	UCD	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeSydhTfbsU2osSetdb1UcdAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH000916	bigWig	Snyder	exp	UCDavis													None										
wgEncodeUwDnaseHcmAln_2Reps.norm5.rawsignal.bw	wgEncodeEH000519	842M	HCM		DnaseSeq	Signal	GSM736516,GSM736504	164e4f15698f70461f36942b7fd833ff	2010-01-09	UW	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeUwDnaseHcmAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig		bigWig	Stam																	2010-06-18								
wgEncodeUwTfbsAoafCtcfStdAln_2Reps.norm5.rawsignal.bw	wgEncodeEH000980	1.5G	AoAF	CTCF	ChipSeq	Signal	GSM749666,GSM749736	222103aafe888ebfbf9b5da19a20751c	2010-10-23	UW	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeUwTfbsAoafCtcfStdAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH000938	bigWig	Stam	exp	std																							
peakSeq.optimal.wgEncodeSydhTfbsGm12878Nfe2hStdAlnRep0_vs_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	wgEncodeEH001808	314K	GM12878	NF-E2_(H-230)	ChipSeq	Peaks	GSM935652	403337fb200424df295cbb638333a756	2010-09-03	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsGm12878Nfe2hStdAlnRep0_vs_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000625	bigBed	Snyder	exp	std													None										
wgEncodeSydhTfbsHelas3Usf2IggmusAln_2Reps.norm5.rawsignal.bw	wgEncodeEH001819	1.3G	HeLa-S3	USF2	ChipSeq	Signal	GSM935561	05519286e5839c14977999e1306055c7	2010-10-20	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeSydhTfbsHelas3Usf2IggmusAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH000633	bigWig	Snyder	exp	IgG-mus													None										
peakSeq.optimal.wgEncodeSydhTfbsMcf10aesStat3Etoh01bStdAlnRep0_vs_wgEncodeSydhTfbsMcf10aesInputEtoh01bStdAlnRep1.bb	wgEncodeEH001871	2.6M	MCF10A-Er-Src	STAT3	ChipSeq	Peaks		4e222b1e6d8121c67794b11bfacd164f	2011-01-14	Harvard(Weissman)	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsMcf10aesStat3Etoh01bStdAlnRep0_vs_wgEncodeSydhTfbsMcf10aesInputEtoh01bStdAlnRep1.bb	PeakSeq	hub	wgEncodeEH001870	bigBed	Snyder	exp	std													EtOH_0.01pct_4hr										
