filename	dccAccession	size	cell	antibody	dataType	view	filename	localfile	geoSampleAccession	md5sum	dateSubmitted	lab	dataVersion	url	softwareVersion	exprdir	controlId	type	dateResubmitted	grant	setType	control	labExpId	treatment	protocol	lncRegion	crossFile	crossFileLoc
peakSeq.optimal.wgEncodeSydhTfbsHelas3Brca1cIggrabAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggrabAlnRep1.bb	wgEncodeEH001814	522K	HeLa-S3	BRCA1_-C-1863-	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsHelas3Brca1cIggrabAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggrabAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsHelas3Brca1cIggrabAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggrabAlnRep1.bb	GSM935552	7aa9ebe7c6a61aef4c39150f970e3f41	2010-10-20	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsHelas3Brca1cIggrabAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggrabAlnRep1.bb	PeakSeq	hub	wgEncodeEH000744	bigBed		Snyder	exp	IgG-rab		None		body	wgEncodeEH001814_HeLa-S3_BRCA1_-C-1863-_Stanford-X-lnc_body.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH001814_HeLa-S3_BRCA1_-C-1863-_Stanford-X-lnc_body.bed
peakSeq.optimal.wgEncodeSydhTfbsHelas3Brca1cIggrabAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggrabAlnRep1.bb	wgEncodeEH001814	522K	HeLa-S3	BRCA1_-C-1863-	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsHelas3Brca1cIggrabAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggrabAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsHelas3Brca1cIggrabAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggrabAlnRep1.bb	GSM935552	7aa9ebe7c6a61aef4c39150f970e3f41	2010-10-20	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsHelas3Brca1cIggrabAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggrabAlnRep1.bb	PeakSeq	hub	wgEncodeEH000744	bigBed		Snyder	exp	IgG-rab		None		promoter_distal	wgEncodeEH001814_HeLa-S3_BRCA1_-C-1863-_Stanford-X-lnc_promoter_distal.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH001814_HeLa-S3_BRCA1_-C-1863-_Stanford-X-lnc_promoter_distal.bed
peakSeq.optimal.wgEncodeSydhTfbsHelas3Brca1cIggrabAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggrabAlnRep1.bb	wgEncodeEH001814	522K	HeLa-S3	BRCA1_-C-1863-	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsHelas3Brca1cIggrabAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggrabAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsHelas3Brca1cIggrabAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggrabAlnRep1.bb	GSM935552	7aa9ebe7c6a61aef4c39150f970e3f41	2010-10-20	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsHelas3Brca1cIggrabAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggrabAlnRep1.bb	PeakSeq	hub	wgEncodeEH000744	bigBed		Snyder	exp	IgG-rab		None		promoter_proximal	wgEncodeEH001814_HeLa-S3_BRCA1_-C-1863-_Stanford-X-lnc_promoter_proximal.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH001814_HeLa-S3_BRCA1_-C-1863-_Stanford-X-lnc_promoter_proximal.bed
peakSeq.optimal.wgEncodeOpenChromChipGm12878CtcfAlnRep0_vs_wgEncodeOpenChromChipGm12878InputAlnRep1.bb	wgEncodeEH000532	2.0M	GM12878	CTCF	ChipSeq	Peaks	peakSeq.optimal.wgEncodeOpenChromChipGm12878CtcfAlnRep0_vs_wgEncodeOpenChromChipGm12878InputAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeOpenChromChipGm12878CtcfAlnRep0_vs_wgEncodeOpenChromChipGm12878InputAlnRep1.bb	GSM822312	7172086ace46963be0fd9d5f3bf65b9b	2010-10-01	UT-A	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeOpenChromChipGm12878CtcfAlnRep0_vs_wgEncodeOpenChromChipGm12878InputAlnRep1.bb	PeakSeq	hub	wgEncodeEH000528	bigBed		Crawford	exp					body	wgEncodeEH000532_GM12878_CTCF_UT-A-X-lnc_body.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH000532_GM12878_CTCF_UT-A-X-lnc_body.bed
peakSeq.optimal.wgEncodeOpenChromChipGm12878CtcfAlnRep0_vs_wgEncodeOpenChromChipGm12878InputAlnRep1.bb	wgEncodeEH000532	2.0M	GM12878	CTCF	ChipSeq	Peaks	peakSeq.optimal.wgEncodeOpenChromChipGm12878CtcfAlnRep0_vs_wgEncodeOpenChromChipGm12878InputAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeOpenChromChipGm12878CtcfAlnRep0_vs_wgEncodeOpenChromChipGm12878InputAlnRep1.bb	GSM822312	7172086ace46963be0fd9d5f3bf65b9b	2010-10-01	UT-A	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeOpenChromChipGm12878CtcfAlnRep0_vs_wgEncodeOpenChromChipGm12878InputAlnRep1.bb	PeakSeq	hub	wgEncodeEH000528	bigBed		Crawford	exp					promoter_distal	wgEncodeEH000532_GM12878_CTCF_UT-A-X-lnc_promoter_distal.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH000532_GM12878_CTCF_UT-A-X-lnc_promoter_distal.bed
peakSeq.optimal.wgEncodeOpenChromChipGm12878CtcfAlnRep0_vs_wgEncodeOpenChromChipGm12878InputAlnRep1.bb	wgEncodeEH000532	2.0M	GM12878	CTCF	ChipSeq	Peaks	peakSeq.optimal.wgEncodeOpenChromChipGm12878CtcfAlnRep0_vs_wgEncodeOpenChromChipGm12878InputAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeOpenChromChipGm12878CtcfAlnRep0_vs_wgEncodeOpenChromChipGm12878InputAlnRep1.bb	GSM822312	7172086ace46963be0fd9d5f3bf65b9b	2010-10-01	UT-A	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeOpenChromChipGm12878CtcfAlnRep0_vs_wgEncodeOpenChromChipGm12878InputAlnRep1.bb	PeakSeq	hub	wgEncodeEH000528	bigBed		Crawford	exp					promoter_proximal	wgEncodeEH000532_GM12878_CTCF_UT-A-X-lnc_promoter_proximal.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH000532_GM12878_CTCF_UT-A-X-lnc_promoter_proximal.bed
peakSeq.optimal.wgEncodeSydhTfbsHelas3Nrf1IggmusAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggmusAlnRep0.bb	wgEncodeEH000723	442K	HeLa-S3	Nrf1	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsHelas3Nrf1IggmusAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggmusAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsHelas3Nrf1IggmusAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggmusAlnRep0.bb	GSM935636	4864338cb1721d8fdc8121ea1f1c6a96	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsHelas3Nrf1IggmusAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggmusAlnRep0.bb	PeakSeq	hub	wgEncodeEH000633	bigBed		Snyder	exp	IgG-mus		None		body	wgEncodeEH000723_HeLa-S3_Nrf1_Stanford-X-lnc_body.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH000723_HeLa-S3_Nrf1_Stanford-X-lnc_body.bed
peakSeq.optimal.wgEncodeSydhTfbsHelas3Nrf1IggmusAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggmusAlnRep0.bb	wgEncodeEH000723	442K	HeLa-S3	Nrf1	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsHelas3Nrf1IggmusAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggmusAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsHelas3Nrf1IggmusAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggmusAlnRep0.bb	GSM935636	4864338cb1721d8fdc8121ea1f1c6a96	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsHelas3Nrf1IggmusAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggmusAlnRep0.bb	PeakSeq	hub	wgEncodeEH000633	bigBed		Snyder	exp	IgG-mus		None		promoter_distal	wgEncodeEH000723_HeLa-S3_Nrf1_Stanford-X-lnc_promoter_distal.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH000723_HeLa-S3_Nrf1_Stanford-X-lnc_promoter_distal.bed
peakSeq.optimal.wgEncodeSydhTfbsHelas3Nrf1IggmusAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggmusAlnRep0.bb	wgEncodeEH000723	442K	HeLa-S3	Nrf1	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsHelas3Nrf1IggmusAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggmusAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsHelas3Nrf1IggmusAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggmusAlnRep0.bb	GSM935636	4864338cb1721d8fdc8121ea1f1c6a96	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsHelas3Nrf1IggmusAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggmusAlnRep0.bb	PeakSeq	hub	wgEncodeEH000633	bigBed		Snyder	exp	IgG-mus		None		promoter_proximal	wgEncodeEH000723_HeLa-S3_Nrf1_Stanford-X-lnc_promoter_proximal.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH000723_HeLa-S3_Nrf1_Stanford-X-lnc_promoter_proximal.bed
peakSeq.optimal.wgEncodeOpenChromChipGm12878CmycAlnRep0_vs_wgEncodeOpenChromChipGm12878InputAlnRep1.bb	wgEncodeEH000547	506K	GM12878	c-Myc	ChipSeq	Peaks	peakSeq.optimal.wgEncodeOpenChromChipGm12878CmycAlnRep0_vs_wgEncodeOpenChromChipGm12878InputAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeOpenChromChipGm12878CmycAlnRep0_vs_wgEncodeOpenChromChipGm12878InputAlnRep1.bb	GSM822290	cb9d45b4e51cab970305100a03b9a4c0	2009-09-08	UT-A	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeOpenChromChipGm12878CmycAlnRep0_vs_wgEncodeOpenChromChipGm12878InputAlnRep1.bb	PeakSeq	hub	wgEncodeEH001129	bigBed	2010-06-02	Crawford	exp					body	wgEncodeEH000547_GM12878_c-Myc_UT-A-X-lnc_body.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH000547_GM12878_c-Myc_UT-A-X-lnc_body.bed
peakSeq.optimal.wgEncodeOpenChromChipGm12878CmycAlnRep0_vs_wgEncodeOpenChromChipGm12878InputAlnRep1.bb	wgEncodeEH000547	506K	GM12878	c-Myc	ChipSeq	Peaks	peakSeq.optimal.wgEncodeOpenChromChipGm12878CmycAlnRep0_vs_wgEncodeOpenChromChipGm12878InputAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeOpenChromChipGm12878CmycAlnRep0_vs_wgEncodeOpenChromChipGm12878InputAlnRep1.bb	GSM822290	cb9d45b4e51cab970305100a03b9a4c0	2009-09-08	UT-A	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeOpenChromChipGm12878CmycAlnRep0_vs_wgEncodeOpenChromChipGm12878InputAlnRep1.bb	PeakSeq	hub	wgEncodeEH001129	bigBed	2010-06-02	Crawford	exp					promoter_distal	wgEncodeEH000547_GM12878_c-Myc_UT-A-X-lnc_promoter_distal.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH000547_GM12878_c-Myc_UT-A-X-lnc_promoter_distal.bed
peakSeq.optimal.wgEncodeOpenChromChipGm12878CmycAlnRep0_vs_wgEncodeOpenChromChipGm12878InputAlnRep1.bb	wgEncodeEH000547	506K	GM12878	c-Myc	ChipSeq	Peaks	peakSeq.optimal.wgEncodeOpenChromChipGm12878CmycAlnRep0_vs_wgEncodeOpenChromChipGm12878InputAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeOpenChromChipGm12878CmycAlnRep0_vs_wgEncodeOpenChromChipGm12878InputAlnRep1.bb	GSM822290	cb9d45b4e51cab970305100a03b9a4c0	2009-09-08	UT-A	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeOpenChromChipGm12878CmycAlnRep0_vs_wgEncodeOpenChromChipGm12878InputAlnRep1.bb	PeakSeq	hub	wgEncodeEH001129	bigBed	2010-06-02	Crawford	exp					promoter_proximal	wgEncodeEH000547_GM12878_c-Myc_UT-A-X-lnc_promoter_proximal.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH000547_GM12878_c-Myc_UT-A-X-lnc_promoter_proximal.bed
peakSeq.optimal.wgEncodeHaibTfbsGm12878Pu1Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	wgEncodeEH001476	1.6M	GM12878	PU.1	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsGm12878Pu1Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsGm12878Pu1Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	GSM803531	dc6e86fde55348e3c52f54200b62e237	2009-07-20	HudsonAlpha	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsGm12878Pu1Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	PeakSeq	hub	SL516	bigBed	2010-06-07	Myers	exp		SL612	None	PCR1x	body	wgEncodeEH001476_GM12878_PU.1_HudsonAlpha-X-lnc_body.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH001476_GM12878_PU.1_HudsonAlpha-X-lnc_body.bed
peakSeq.optimal.wgEncodeHaibTfbsGm12878Pu1Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	wgEncodeEH001476	1.6M	GM12878	PU.1	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsGm12878Pu1Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsGm12878Pu1Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	GSM803531	dc6e86fde55348e3c52f54200b62e237	2009-07-20	HudsonAlpha	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsGm12878Pu1Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	PeakSeq	hub	SL516	bigBed	2010-06-07	Myers	exp		SL612	None	PCR1x	promoter_distal	wgEncodeEH001476_GM12878_PU.1_HudsonAlpha-X-lnc_promoter_distal.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH001476_GM12878_PU.1_HudsonAlpha-X-lnc_promoter_distal.bed
peakSeq.optimal.wgEncodeHaibTfbsGm12878Pu1Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	wgEncodeEH001476	1.6M	GM12878	PU.1	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsGm12878Pu1Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsGm12878Pu1Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	GSM803531	dc6e86fde55348e3c52f54200b62e237	2009-07-20	HudsonAlpha	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsGm12878Pu1Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	PeakSeq	hub	SL516	bigBed	2010-06-07	Myers	exp		SL612	None	PCR1x	promoter_proximal	wgEncodeEH001476_GM12878_PU.1_HudsonAlpha-X-lnc_promoter_proximal.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH001476_GM12878_PU.1_HudsonAlpha-X-lnc_promoter_proximal.bed
peakSeq.optimal.wgEncodeSydhTfbsK562Bdp1StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	wgEncodeEH000678	314K	K562	BDP1	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsK562Bdp1StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsK562Bdp1StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	GSM935594	6bbf2517d918c90b5f1574d0f8fe94ee	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsK562Bdp1StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	PeakSeq	hub	wgEncodeEH000615	bigBed		Snyder	exp	std		None		body	wgEncodeEH000678_K562_BDP1_Stanford-X-lnc_body.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH000678_K562_BDP1_Stanford-X-lnc_body.bed
peakSeq.optimal.wgEncodeSydhTfbsK562Bdp1StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	wgEncodeEH000678	314K	K562	BDP1	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsK562Bdp1StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsK562Bdp1StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	GSM935594	6bbf2517d918c90b5f1574d0f8fe94ee	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsK562Bdp1StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	PeakSeq	hub	wgEncodeEH000615	bigBed		Snyder	exp	std		None		promoter_distal	wgEncodeEH000678_K562_BDP1_Stanford-X-lnc_promoter_distal.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH000678_K562_BDP1_Stanford-X-lnc_promoter_distal.bed
peakSeq.optimal.wgEncodeSydhTfbsK562Bdp1StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	wgEncodeEH000678	314K	K562	BDP1	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsK562Bdp1StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsK562Bdp1StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	GSM935594	6bbf2517d918c90b5f1574d0f8fe94ee	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsK562Bdp1StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	PeakSeq	hub	wgEncodeEH000615	bigBed		Snyder	exp	std		None		promoter_proximal	wgEncodeEH000678_K562_BDP1_Stanford-X-lnc_promoter_proximal.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH000678_K562_BDP1_Stanford-X-lnc_promoter_proximal.bed
peakSeq.optimal.wgEncodeHaibTfbsK562Gata2cg2Pcr1xAlnRep0_vs_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.bb	wgEncodeEH001576	786K	K562	GATA2_-CG2-96-	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsK562Gata2cg2Pcr1xAlnRep0_vs_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsK562Gata2cg2Pcr1xAlnRep0_vs_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.bb	GSM803540	a36432f00a689cc451ff85107f42c037	2010-09-28	HudsonAlpha	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsK562Gata2cg2Pcr1xAlnRep0_vs_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.bb	PeakSeq	hub	SL2455	bigBed		Myers	exp		SL1430	None	PCR1x	body	wgEncodeEH001576_K562_GATA2_-CG2-96-_HudsonAlpha-X-lnc_body.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH001576_K562_GATA2_-CG2-96-_HudsonAlpha-X-lnc_body.bed
peakSeq.optimal.wgEncodeHaibTfbsK562Gata2cg2Pcr1xAlnRep0_vs_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.bb	wgEncodeEH001576	786K	K562	GATA2_-CG2-96-	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsK562Gata2cg2Pcr1xAlnRep0_vs_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsK562Gata2cg2Pcr1xAlnRep0_vs_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.bb	GSM803540	a36432f00a689cc451ff85107f42c037	2010-09-28	HudsonAlpha	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsK562Gata2cg2Pcr1xAlnRep0_vs_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.bb	PeakSeq	hub	SL2455	bigBed		Myers	exp		SL1430	None	PCR1x	promoter_distal	wgEncodeEH001576_K562_GATA2_-CG2-96-_HudsonAlpha-X-lnc_promoter_distal.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH001576_K562_GATA2_-CG2-96-_HudsonAlpha-X-lnc_promoter_distal.bed
peakSeq.optimal.wgEncodeHaibTfbsK562Gata2cg2Pcr1xAlnRep0_vs_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.bb	wgEncodeEH001576	786K	K562	GATA2_-CG2-96-	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsK562Gata2cg2Pcr1xAlnRep0_vs_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsK562Gata2cg2Pcr1xAlnRep0_vs_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.bb	GSM803540	a36432f00a689cc451ff85107f42c037	2010-09-28	HudsonAlpha	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsK562Gata2cg2Pcr1xAlnRep0_vs_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.bb	PeakSeq	hub	SL2455	bigBed		Myers	exp		SL1430	None	PCR1x	promoter_proximal	wgEncodeEH001576_K562_GATA2_-CG2-96-_HudsonAlpha-X-lnc_promoter_proximal.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH001576_K562_GATA2_-CG2-96-_HudsonAlpha-X-lnc_promoter_proximal.bed
